Question,Answers,Comment,Instructions,Render as
"せっかくの努力も__画餅__に帰した。
絵にかいたもち。実際の役にたたないもののたとえ。",がべい,絵にかいたもち。実際の役にたたないもののたとえ。,読み方をご入力ください (音),Text
"__嚢中__が少しあたたかくなった。
袋の中。財布の中。",のうちゅう,袋の中。財布の中。,読み方をご入力ください (音),Text
"茶漬けに__佃煮__を出す。
小魚・貝・海藻などを醤油・みりんなどで煮つめた食品。",つくだに,小魚・貝・海藻などを醤油・みりんなどで煮つめた食品。,読み方をご入力ください (訓),Text
"山道で冷たい水を__掬__う。
手のひらやさじなど、くぼんだ形のものを使って、液状・粉末状のものの表面に近い部分を、えぐるようにして取り出す。",すく,手のひらやさじなど、くぼんだ形のものを使って、液状・粉末状のものの表面に近い部分を、えぐるようにして取り出す。,読み方をご入力ください (訓),Text
"昔は__亀卜__で吉凶を占った。
亀の甲を焼き、そのひび割れの入り方で吉凶を占う卜占術。",きぼく,亀の甲を焼き、そのひび割れの入り方で吉凶を占う卜占術。,読み方をご入力ください (音),Text
"__弓箭__の道に長じている。
弓と矢。弓矢。",きゅうせん,弓と矢。弓矢。,読み方をご入力ください (音),Text
"__瀆__る態度は許せない。
人を軽くみてばかにする。",あなど,人を軽くみてばかにする。,読み方をご入力ください (訓),Text
"吾に大樹有り、人之を__樗__と謂う。
センダン科の落葉高木、栴檀（せんだん）の古名。",ちょ,センダン科の落葉高木、栴檀（せんだん）の古名。,読み方をご入力ください (音),Text
"いくら__足掻__いても無駄だ。
手足を振り動かしてもがく。じたばたする。",あが,手足を振り動かしてもがく。じたばたする。,読み方をご入力ください (訓),Text
"仏像を大きな__天蓋__で覆った。
仏像などの上にかざす笠状の装飾物。虚無僧(こむそう)がかぶる、藺草(いぐさ)などで作った深編み笠。",てんがい,仏像などの上にかざす笠状の装飾物。虚無僧(こむそう)がかぶる、藺草(いぐさ)などで作った深編み笠。,読み方をご入力ください (音),Text
"舞台の__艶姿__に魅せられた。
女性の色っぽく美しい姿。",あですがた,女性の色っぽく美しい姿。,読み方をご入力ください (訓),Text
"__柴扉__暁にいずれば霜雪の如し。
しばでつくったとびら。しばの戸。",さいひ,しばでつくったとびら。しばの戸。,読み方をご入力ください (音),Text
"脂の組識が__壊死__状態になる。
生体の一部の組織や細胞が死ぬこと。また、その状態。",えし,生体の一部の組織や細胞が死ぬこと。また、その状態。,読み方をご入力ください (音),Text
"相手の体面を__慮__るべきだ。
周囲の状況などをよくよく考える。思いめぐらす。",おもんぱか,周囲の状況などをよくよく考える。思いめぐらす。,読み方をご入力ください (訓),Text
"両手で水を__掬__ぶ。
ひもなど、細長いものを組んでつなぐ。手のひらを組み合わせて水をすくう。",むす,ひもなど、細長いものを組んでつなぐ。手のひらを組み合わせて水をすくう。,読み方をご入力ください (訓),Text
"__夜叉__の如き形相になった。
顔かたちが恐ろしく、性質が猛悪なインドの鬼神。",やしゃ,顔かたちが恐ろしく、性質が猛悪なインドの鬼神。,読み方をご入力ください (音),Text
"陸奥の__菅薦__は名高い。
スゲで編んだむしろ。",すがごも,スゲで編んだむしろ。,読み方をご入力ください (訓),Text
"背中に__灸__の痕がある。
漢方医術のひとつ。もぐさをつぼに当たる皮膚の特定の位置に据え、線香で火をつけて燃やし、その熱の刺激で病気に対する治癒力を促進する療法。",やいと,漢方医術のひとつ。もぐさをつぼに当たる皮膚の特定の位置に据え、線香で火をつけて燃やし、その熱の刺激で病気に対する治癒力を促進する療法。,読み方をご入力ください (訓),Text
"運命に__弄__ばれてきた。
手に持って遊ぶ。手であれこれいじる。楽しむかのように、思いのままに操る。",もてあそ,手に持って遊ぶ。手であれこれいじる。楽しむかのように、思いのままに操る。,読み方をご入力ください (訓),Text
"城壁に__蔦__が這う。
ブドウ科の落葉性の蔓植物。吸盤のある巻きひげで木や岩に固着する。",つた,ブドウ科の落葉性の蔓植物。吸盤のある巻きひげで木や岩に固着する。,読み方をご入力ください (訓),Text
"__禾穂__の成熟が遅れている。
イネ科植物の穂。",かすい,イネ科植物の穂。,読み方をご入力ください (音),Text
"__夙__に学に志し、たゆまず勉強した。
ずっと以前から。早くから。",つと,ずっと以前から。早くから。,読み方をご入力ください (訓),Text
"状況を判断して__鋒__を収める。
両刃の剣に柄をつけた、刺突のための武器。",ほこ,両刃の剣に柄をつけた、刺突のための武器。,読み方をご入力ください (訓),Text
"就職のために__伝__を頼る。
離れている人に音信などを伝える方法・手段。また、仲立ち。縁故。",つて,離れている人に音信などを伝える方法・手段。また、仲立ち。縁故。,読み方をご入力ください (訓),Text
"__縞鰺__の刺身を堪能する。
アジ科の海水魚。全長約1メートル。",しまあじ,アジ科の海水魚。全長約1メートル。,読み方をご入力ください (訓),Text
"__濠__は築城の大きな要件だ。
土地を掘って水を通した所。",ほり,土地を掘って水を通した所。,読み方をご入力ください (訓),Text
"__絢飾__きらびやかな衣装を着た。
美しく飾ること。",けんしょく,美しく飾ること。,読み方をご入力ください (音),Text
"__禾黍__の穂が秋風に波打つ。
あわ、またはいねと、きび。田畑の作物。",かしょ,あわ、またはいねと、きび。田畑の作物。,読み方をご入力ください (音),Text
"__汚瀆__への道を振り切った。
けがすこと。よごすこと。",おとく,けがすこと。よごすこと。,読み方をご入力ください (音),Text
"__蕗__のとうを見て春を感じた。
キク科の多年草。原野や道端に生える。",ふき,キク科の多年草。原野や道端に生える。,読み方をご入力ください (訓),Text
"__筆鋒__鋭い諭評だ。
筆の穂先。筆の運び方や文章の勢い。",ひっぽう,筆の穂先。筆の運び方や文章の勢い。,読み方をご入力ください (音),Text
